"GID_0","NAME_0","GID_1","NAME_1","population","coverage_mean","coverage_pop_weighted","year"
"NER","Niger","NER.1_1","Agadez",671296.369556883,0.00992849398710497,0.0438771076236149,2020
"NER","Niger","NER.2_1","Diffa",889355.058534212,0.0137127520623612,0.0569798337802997,2020
"NER","Niger","NER.3_1","Dosso",2552224.34229946,0.276994135218452,0.288021855445879,2020
"NER","Niger","NER.4_1","Maradi",4628321.64468849,0.0973003849938919,0.0971720560565447,2020
"NER","Niger","NER.5_1","Niamey",1192047.65099335,0.128865107521415,0.124389953997134,2020
"NER","Niger","NER.6_1","Tahoua",5019371.43744054,0.0768556174046711,0.114775325997417,2020
"NER","Niger","NER.7_1","Tillabéry",3725538.92909145,0.137596133730315,0.150102000858753,2020
"NER","Niger","NER.8_1","Zinder",5260091.95394558,0.0346857967006151,0.0634607902142576,2020
"NGA","Nigeria","NGA.1_1","Abia",4242682.77242279,0.497815005547766,0.471749457992185,2020
"NGA","Nigeria","NGA.2_1","Adamawa",4589459.51340282,0.289739902538965,0.244321670748954,2020
"NGA","Nigeria","NGA.3_1","Akwa Ibom",5988934.18358135,0.502726054153984,0.492686335267273,2020
"NGA","Nigeria","NGA.4_1","Anambra",5869516.43431854,0.178006489124409,0.174244605504228,2020
"NGA","Nigeria","NGA.5_1","Bauchi",7226995.64345074,0.120981297675263,0.111644979661997,2020
"NGA","Nigeria","NGA.6_1","Bayelsa",2540359.80150127,0.30019706911022,0.271336304276374,2020
"NGA","Nigeria","NGA.7_1","Benue",6359629.14131927,0.305983279230346,0.289178311733979,2020
"NGA","Nigeria","NGA.8_1","Borno",6614194.82649994,0.120575434901423,0.113782795941741,2020
"NGA","Nigeria","NGA.9_1","Cross River",4326543.7683723,0.409448417583982,0.381052097461901,2020
"NGA","Nigeria","NGA.10_1","Delta",6304987.98897111,0.212504090292682,0.177136886011928,2020
"NGA","Nigeria","NGA.11_1","Ebonyi",3142078.40332794,0.353157503949317,0.34917388524964,2020
"NGA","Nigeria","NGA.12_1","Edo",4804837.08376551,0.323277049339114,0.248279769962499,2020
"NGA","Nigeria","NGA.13_1","Ekiti",3512323.60943794,0.451726570361998,0.429208454030274,2020
"NGA","Nigeria","NGA.14_1","Enugu",4832253.33425331,0.196075318733307,0.17497816632643,2020
"NGA","Nigeria","NGA.15_1","Federal Capital Territory",4801845.32012558,0.231011722665066,0.214328557386926,2020
"NGA","Nigeria","NGA.16_1","Gombe",3706881.95759219,0.209116147882348,0.209208242220093,2020
"NGA","Nigeria","NGA.17_1","Imo",6060288.67178345,0.390034573145181,0.430341589965471,2020
"NGA","Nigeria","NGA.18_1","Jigawa",6414424.17365456,0.076551434640849,0.0735315671664348,2020
"NGA","Nigeria","NGA.19_1","Kaduna",9244042.69056985,0.210341979658004,0.169252972709842,2020
"NGA","Nigeria","NGA.20_1","Kano",14734745.968008,0.0712969229669771,0.0630661010086843,2020
"NGA","Nigeria","NGA.21_1","Katsina",8722360.60884857,0.0872512331072025,0.0804565714586239,2020
"NGA","Nigeria","NGA.22_1","Kebbi",4972560.5572834,0.25101776215746,0.234090058839825,2020
"NGA","Nigeria","NGA.23_1","Kogi",4970065.69613576,0.237123230575687,0.209919899290016,2020
"NGA","Nigeria","NGA.24_1","Kwara",3576882.61219668,0.476911821719762,0.407273228192176,2020
"NGA","Nigeria","NGA.25_1","Lagos",13503263.790319,0.283622086567934,0.195418202714025,2020
"NGA","Nigeria","NGA.26_1","Nassarawa",2845545.8634423,0.253494206821947,0.247127932797376,2020
"NGA","Nigeria","NGA.27_1","Niger",6275807.3934609,0.297480503816459,0.254527470616258,2020
"NGA","Nigeria","NGA.28_1","Ogun",6151696.41499805,0.490302561170076,0.38970083767598,2020
"NGA","Nigeria","NGA.29_1","Ondo",5195516.79648638,0.456186549819034,0.407109601293407,2020
"NGA","Nigeria","NGA.30_1","Osun",5207910.53634548,0.542538277215736,0.458612105544294,2020
"NGA","Nigeria","NGA.31_1","Oyo",8707670.00483072,0.581932588835065,0.463270649422832,2020
"NGA","Nigeria","NGA.32_1","Plateau",4775830.95480156,0.202908910174437,0.153570449133746,2020
"NGA","Nigeria","NGA.33_1","Rivers",7252733.86810493,0.28634178735471,0.255542415330124,2020
"NGA","Nigeria","NGA.34_1","Sokoto",5588418.51554054,0.192229735632528,0.179576465028401,2020
"NGA","Nigeria","NGA.35_1","Taraba",3373974.14471263,0.333209525800347,0.305236662345347,2020
"NGA","Nigeria","NGA.36_1","Yobe",3713532.82344437,0.107505667742883,0.103905399673857,2020
"NGA","Nigeria","NGA.37_1","Zamfara",4957137.81262589,0.191966305190013,0.174984169117905,2020
"RWA","Rwanda","RWA.1_1","Amajyaruguru",1912846.06549501,0.0145629593389946,0.012759070319044,2020
"RWA","Rwanda","RWA.2_1","Amajyepfo",3121268.59659767,0.026595344569111,0.0295570421823503,2020
"RWA","Rwanda","RWA.3_1","Iburasirazuba",3741383.03238994,0.0408659260590963,0.0402634284147767,2020
"RWA","Rwanda","RWA.4_1","Iburengerazuba",2839913.77022219,0.0199904407891962,0.0230439619590164,2020
